ID,earnings,sex,age,mrd,educ,cworker,region,race,height,weight,occupation
10903,23362.87305,1,37,1,12,1,2,1,75,200,10
10904,4726.391113,1,30,1,3,1,3,3,65,150,9
10905,84054.75,0,50,1,11,1,3,1,64,170,5
10906,33712.96875,1,47,4,15,1,2,1,70,164,3
10907,16081.58789,1,30,1,10,1,3,2,65,190,8
10908,84054.75,0,51,1,12,1,2,1,64,115,5
10909,28560.38672,0,33,1,12,1,3,1,62,130,4
10910,11953.45508,0,29,1,12,1,3,4,63,148,8
10911,49430.10938,0,34,1,12,1,2,1,62,124,5
10912,9857.505859,0,41,1,16,1,3,3,63,118,13
10913,28560.38672,0,39,1,11,1,1,2,61,140,5
10914,38925.33594,0,34,4,12,1,4,1,64,120,5
10915,84054.75,0,41,1,16,1,2,1,68,180,2
10916,84054.75,1,65,1,16,1,1,1,69,174,1
10917,23362.87305,0,30,2,12,1,2,1,62,180,5
10918,84054.75,1,49,1,12,2,3,1,72,190,13
10919,38925.33594,0,29,1,12,4,3,1,62,170,14
10920,28560.38672,0,34,1,12,1,2,1,65,125,4
10921,84054.75,1,51,1,16,6,4,1,70,165,1
10922,23362.87305,1,44,2,9,1,2,1,71,164,13
10923,84054.75,1,34,1,18,1,3,1,76,220,2
10924,84054.75,0,37,1,18,1,4,1,64,130,1
10925,84054.75,0,56,1,12,1,2,1,64,115,5
10926,23362.87305,1,31,1,15,1,4,1,73,180,8
10927,44152.16016,1,33,1,12,1,1,1,64,135,8
10928,20305.50977,0,39,4,12,1,4,3,66,125,4
10929,49430.10938,0,32,1,12,1,2,1,74,200,5
10930,44152.16016,0,28,1,12,1,3,1,66,160,8
10931,23362.87305,1,47,1,14,1,1,2,70,185,8
10932,84054.75,1,47,1,14,1,4,1,76,260,4
10933,38925.33594,1,58,4,15,1,2,2,73,280,5
10934,38925.33594,1,27,1,14,1,1,1,71,185,3
10935,18168.8418,1,34,4,13,1,3,3,72,215,11
10936,44152.16016,0,30,1,16,4,4,3,59,125,13
10937,19237.19531,0,30,6,12,1,3,2,61,160,8
10938,23362.87305,0,30,6,18,3,3,1,68,140,2
10939,19237.19531,0,53,4,14,1,4,1,62,130,5
10940,84054.75,1,40,1,18,1,3,1,76,230,1
10941,23362.87305,0,59,1,12,4,4,1,63,240,8
10942,84054.75,0,31,1,12,1,1,1,65,113,1
10943,84054.75,1,32,1,14,1,3,1,70,180,10
10944,84054.75,0,42,6,18,1,3,1,64,130,5
10945,33712.96875,1,37,4,12,1,3,1,66,140,14
10946,84054.75,0,57,1,18,1,2,1,69,145,2
10947,84054.75,1,46,1,13,1,3,2,73,195,14
10948,28560.38672,1,30,6,11,1,2,3,69,130,15
10949,16081.58789,0,28,4,12,1,2,1,61,150,5
10950,12954.76563,0,26,2,12,2,4,1,69,125,2
10951,28560.38672,1,52,4,15,1,2,1,72,170,13
10952,17171.26367,1,41,4,14,1,2,1,69,170,14
10953,84054.75,1,42,1,14,6,1,1,72,175,11
10954,20305.50977,0,26,6,14,1,2,1,61,105,5
10955,84054.75,1,39,4,18,1,4,2,69,185,1
10956,16081.58789,0,42,4,18,4,3,1,67,501,2
10957,44152.16016,1,32,6,11,1,3,4,65,210,13
10958,84054.75,0,41,1,18,4,1,1,67,133,2
10959,44152.16016,1,46,1,16,1,4,4,64,501,3
10960,49430.10938,0,34,1,12,1,3,1,71,260,5
10961,84054.75,1,44,1,14,2,1,1,72,183,15
10962,28560.38672,0,35,4,16,4,2,1,62,120,2
10963,84054.75,0,53,1,11,1,1,1,65,130,5
10964,84054.75,1,45,1,14,4,3,3,71,170,7
10965,33712.96875,1,43,1,12,6,3,4,64,155,1
10966,84054.75,1,38,1,15,1,4,1,69,255,5
10967,20305.50977,0,32,1,12,1,2,1,62,140,8
10968,23362.87305,0,43,4,12,1,1,1,67,180,4
10969,28560.38672,1,52,1,11,1,2,2,71,150,13
10970,84054.75,0,26,1,12,1,2,1,61,200,1
10971,28560.38672,1,37,6,12,5,4,1,69,175,1
10972,44152.16016,0,49,1,18,1,1,1,62,135,2
10973,84054.75,1,53,1,16,1,4,1,66,155,1
10974,38925.33594,1,34,1,12,1,3,1,67,170,15
10975,33712.96875,0,61,1,10,4,1,1,62,160,5
10976,84054.75,1,50,1,13,1,4,1,70,210,4
10977,84054.75,1,27,5,17,5,4,4,67,165,2
10978,15081.97559,0,30,1,15,1,3,3,63,150,8
10979,38925.33594,1,49,4,12,6,4,1,68,175,9
10980,49430.10938,0,33,1,16,1,4,1,68,130,8
10981,38925.33594,0,36,1,12,1,4,1,67,160,4
10982,84054.75,1,30,2,17,1,1,1,72,165,3
10983,38925.33594,1,39,1,15,6,2,1,71,220,11
10984,38925.33594,1,29,1,12,1,1,1,68,140,12
10985,18168.8418,1,56,4,11,6,4,1,70,175,4
10986,12954.76563,0,54,4,10,1,3,2,66,306,8
10987,84054.75,0,37,1,14,1,3,1,62,105,8
10988,84054.75,0,25,6,10,1,1,3,68,155,4
10989,49430.10938,1,32,1,16,1,3,1,68,180,5
10990,20305.50977,0,62,3,12,1,3,1,67,140,15
10991,84054.75,1,60,1,12,1,3,1,71,175,1
10992,84054.75,0,42,1,12,6,1,1,63,125,8
10993,15081.97559,1,38,6,13,1,4,3,73,160,4
10994,84054.75,1,27,1,16,1,2,1,69,175,2
10995,38925.33594,1,29,6,13,1,3,1,67,145,10
10996,28560.38672,0,33,6,16,1,2,2,67,135,5
10997,84054.75,1,38,1,12,1,1,1,68,155,4
10998,49430.10938,1,31,1,11,1,3,1,69,200,15
10999,14021.39453,1,31,6,13,1,3,3,71,200,5
11000,20305.50977,0,37,4,12,1,2,2,64,140,5
11001,84054.75,0,44,1,16,5,2,1,64,135,4
11002,19237.19531,0,56,1,12,1,3,1,67,138,4
11003,84054.75,1,38,1,13,6,4,1,73,175,11
11004,38925.33594,1,38,1,13,1,2,1,67,190,1
11005,23362.87305,0,27,6,14,1,3,2,63,152,8
11006,84054.75,0,36,1,12,6,2,1,79,125,3
11007,33712.96875,0,47,1,12,4,2,1,64,198,8
11008,23362.87305,0,60,4,8,1,4,3,65,200,8
11009,49430.10938,1,40,1,14,2,2,1,72,190,5
11010,84054.75,1,33,1,17,1,3,1,72,180,2
11011,84054.75,1,59,1,16,1,2,1,65,180,13
11012,33712.96875,0,29,6,17,1,4,1,66,160,2
11013,84054.75,0,55,6,18,4,1,1,67,160,2
11014,28560.38672,1,61,1,8,1,3,1,72,195,5
11015,23362.87305,1,35,1,12,1,4,4,73,210,14
11016,84054.75,0,39,1,17,1,3,1,68,190,4
11017,38925.33594,1,54,4,12,1,2,4,72,210,14
11018,84054.75,1,28,6,12,1,4,3,66,170,1
11019,28560.38672,1,27,1,13,1,3,1,73,250,13
11020,20305.50977,0,33,6,12,1,2,2,66,180,5
11021,23362.87305,0,59,1,12,1,2,1,60,124,4
11022,84054.75,1,46,1,12,2,1,1,73,195,5
11023,10865.42871,0,44,4,12,1,2,1,63,165,13
11024,12954.76563,0,42,5,5,1,4,3,59,130,8
11025,28560.38672,0,51,1,10,1,3,1,67,150,13
11026,12954.76563,0,35,4,13,1,2,1,62,135,8
11027,19237.19531,1,56,4,16,1,2,2,68,260,8
11028,38925.33594,1,32,1,18,1,4,4,65,140,2
11029,84054.75,1,41,1,17,1,2,1,68,225,5
11030,28560.38672,1,37,1,12,6,2,1,70,180,14
11031,84054.75,1,54,1,18,2,3,2,73,170,1
11032,33712.96875,0,39,1,13,1,3,1,66,118,8
11033,84054.75,1,39,1,13,1,2,1,72,155,4
11034,84054.75,1,47,1,12,3,3,1,71,205,11
11035,38925.33594,0,53,6,12,1,2,1,63,165,5
11036,38925.33594,1,38,6,16,1,4,1,73,230,1
11037,84054.75,0,42,1,7,1,2,1,66,130,2
11038,38925.33594,0,44,1,14,1,3,1,66,210,2
11039,38925.33594,0,36,1,12,4,2,1,65,140,8
11040,84054.75,1,31,1,12,4,1,1,72,230,7
11041,49430.10938,1,39,1,16,1,2,1,66,135,4
11042,84054.75,1,60,1,15,2,1,2,72,165,1
11043,20305.50977,1,39,6,13,1,2,1,68,159,12
11044,44152.16016,1,41,1,12,1,2,1,70,200,3
11045,14021.39453,1,35,4,12,1,2,1,72,170,10
11046,49430.10938,0,46,1,12,1,1,1,67,146,5
11047,84054.75,0,41,1,13,1,4,1,69,150,4
11048,84054.75,1,51,1,14,2,3,1,70,180,2
11049,84054.75,0,43,1,13,1,4,1,64,160,5
11050,84054.75,1,52,1,16,1,2,1,77,289,10
11051,84054.75,0,31,6,18,4,1,1,64,501,2
11052,38925.33594,0,38,1,12,2,1,1,63,185,5
11053,84054.75,0,28,6,16,1,2,1,66,165,8
11054,44152.16016,0,41,1,12,2,2,1,71,215,5
11055,33712.96875,1,31,6,14,4,2,2,68,190,7
11056,84054.75,1,31,1,18,1,2,1,64,130,2
11057,84054.75,0,52,1,12,1,1,1,69,148,3
11058,15081.97559,1,55,1,12,6,3,1,66,160,11
11059,84054.75,1,51,1,15,1,3,1,72,168,14
11060,44152.16016,0,34,1,12,1,2,1,63,100,4
11061,84054.75,0,45,1,18,6,1,1,68,149,2
11062,84054.75,0,46,1,16,1,1,1,60,130,1
11063,38925.33594,1,59,1,12,1,1,1,72,170,1
11064,5675.895508,1,41,6,13,1,2,2,69,147,9
11065,15081.97559,1,25,1,12,1,2,1,71,190,8
11066,49430.10938,0,44,1,12,1,1,3,62,150,5
11067,84054.75,1,37,1,12,1,2,1,74,200,14
11068,49430.10938,0,28,6,16,2,3,1,66,123,1
11069,44152.16016,0,29,1,15,1,2,1,64,160,2
11070,16081.58789,0,46,1,10,6,2,1,69,180,4
11071,44152.16016,0,35,1,12,1,4,4,64,115,13
11072,23362.87305,1,25,6,16,1,2,1,70,155,4
11073,84054.75,0,36,1,18,1,2,1,64,501,1
11074,23362.87305,1,38,1,18,1,4,3,67,170,8
11075,38925.33594,0,46,1,12,1,3,2,67,200,5
11076,33712.96875,0,51,1,14,1,2,1,64,150,8
11077,14021.39453,0,39,4,16,4,3,2,62,150,7
11078,84054.75,0,28,1,16,4,3,1,61,105,2
11079,17171.26367,1,51,1,11,1,3,1,72,165,14
11080,84054.75,0,58,1,12,1,4,1,68,175,5
11081,84054.75,1,37,6,18,1,4,1,67,300,1
11082,84054.75,0,28,1,14,1,2,1,69,133,1
11083,23362.87305,1,49,4,17,3,4,1,73,195,5
11084,84054.75,0,51,1,12,1,2,1,62,154,5
11085,16081.58789,0,54,1,12,1,3,1,62,170,5
11086,6711.287598,0,61,4,6,1,4,3,62,145,6
11087,23362.87305,1,39,4,12,1,2,1,71,140,4
11088,49430.10938,0,42,1,12,1,2,1,69,150,5
11089,38925.33594,0,25,1,16,1,3,1,65,125,2
11090,84054.75,0,26,1,16,1,3,2,63,125,5
11091,84054.75,1,32,1,16,1,1,2,73,235,1
11092,84054.75,1,49,1,12,1,3,1,71,198,11
11093,38925.33594,1,33,6,15,1,2,1,70,205,4
11094,84054.75,0,44,1,18,3,3,1,63,120,2
11095,84054.75,1,49,1,14,1,4,1,68,155,14
11096,18168.8418,1,37,5,12,1,1,1,68,135,10
11097,20305.50977,1,30,4,12,1,3,2,71,200,13
11098,12954.76563,1,27,6,16,1,1,1,72,180,8
11099,38925.33594,1,47,1,12,1,3,1,70,180,2
11100,10865.42871,1,26,6,16,4,1,1,67,130,2
11101,38925.33594,0,26,6,11,1,2,1,64,125,4
11102,84054.75,0,32,1,18,5,3,1,62,108,2
11103,38925.33594,0,47,1,12,6,3,1,60,95,8
11104,84054.75,0,35,1,17,3,3,1,66,120,2
11105,49430.10938,1,30,1,12,1,1,1,72,240,2
11106,19237.19531,1,32,1,10,1,2,1,71,135,11
11107,23362.87305,0,58,6,14,1,2,1,66,135,1
11108,38925.33594,0,53,1,11,1,3,1,63,140,5
11109,84054.75,1,47,1,18,1,1,1,67,165,5
11110,23362.87305,0,56,5,10,1,3,2,62,170,13
11111,12954.76563,1,45,1,12,1,1,3,67,160,8
11112,84054.75,0,39,1,16,1,2,1,68,125,1
11113,15081.97559,1,36,6,14,1,2,1,72,210,9
11114,23362.87305,0,65,1,12,1,2,1,67,185,4
11115,20305.50977,0,40,1,12,6,4,3,64,139,6
11116,84054.75,0,31,5,16,1,1,1,64,126,1
11117,38925.33594,0,25,1,9,6,3,1,64,175,4
11118,20305.50977,0,52,4,12,1,2,1,65,135,15
11119,44152.16016,0,39,4,15,1,2,1,60,105,2
11120,84054.75,0,56,1,12,1,1,1,62,170,5
11121,84054.75,0,44,4,18,3,4,1,65,125,1
11122,84054.75,1,51,1,15,3,4,3,64,160,4
11123,38925.33594,0,42,1,14,1,4,1,64,127,14
11124,84054.75,1,57,1,12,1,2,1,68,175,1
11125,23362.87305,0,37,1,13,1,3,2,66,201,8
11126,44152.16016,1,48,1,18,6,3,1,78,200,2
11127,33712.96875,0,53,4,15,3,2,1,66,190,2
11128,38925.33594,0,42,1,12,1,3,1,64,160,4
11129,9857.505859,0,29,6,11,1,1,3,62,120,8
11130,28560.38672,1,39,1,12,1,3,4,69,185,10
11131,84054.75,0,49,1,18,4,4,1,66,150,2
11132,8826.651367,1,39,6,14,1,3,4,66,145,2
11133,44152.16016,1,32,3,11,1,4,1,71,175,12
11134,84054.75,1,47,1,13,6,4,1,73,235,11
11135,19237.19531,1,34,6,11,1,3,2,74,225,8
11136,16081.58789,0,31,1,12,1,3,1,67,155,8
11137,18168.8418,0,25,6,12,1,3,2,61,190,2
11138,16081.58789,0,45,6,13,1,2,1,64,212,5
11139,49430.10938,0,34,1,12,1,3,1,67,250,8
11140,23362.87305,1,40,1,4,1,4,3,64,200,13
11141,84054.75,1,31,1,15,4,4,1,69,195,7
11142,23362.87305,1,42,6,13,3,1,1,74,240,13
11143,49430.10938,0,28,1,18,4,2,1,61,120,2
11144,23362.87305,0,63,1,12,1,4,1,66,220,4
11145,15081.97559,0,65,3,6,1,3,3,63,136,8
11146,38925.33594,0,42,1,12,1,3,2,62,176,13
11147,12954.76563,1,39,6,12,1,2,2,74,175,15
11148,84054.75,0,41,1,15,1,3,1,68,122,2
11149,23362.87305,0,35,6,16,2,3,2,68,238,5
11150,23362.87305,0,30,1,12,6,1,1,67,185,2
11151,18168.8418,1,40,1,14,6,2,1,72,185,8
11152,84054.75,0,46,1,14,2,3,2,59,501,3
11153,84054.75,1,37,1,8,1,3,1,68,185,11
11154,17171.26367,1,41,6,12,4,3,1,70,165,12
11155,38925.33594,1,35,1,12,1,3,1,73,215,11
11156,84054.75,0,31,1,18,4,4,1,62,123,2
11157,84054.75,1,35,1,12,1,3,1,72,140,14
11158,19237.19531,1,34,1,5,1,4,3,66,170,13
11159,84054.75,0,37,1,12,6,3,1,64,170,8
11160,33712.96875,0,31,4,18,4,4,1,62,115,2
11161,38925.33594,1,54,1,10,1,1,1,68,215,14
11162,84054.75,0,28,1,12,5,1,1,61,115,4
11163,84054.75,0,33,1,13,1,2,1,66,133,8
11164,49430.10938,0,31,1,13,6,4,1,64,120,8
11165,38925.33594,1,49,6,18,4,4,1,71,155,2
11166,84054.75,0,60,1,14,1,3,1,65,180,2
11167,44152.16016,0,39,1,12,4,4,1,66,178,8
11168,44152.16016,1,61,1,13,4,1,1,68,177,14
11169,28560.38672,0,37,1,13,6,4,1,63,214,8
11170,84054.75,0,37,1,17,1,1,1,68,150,2
11171,28560.38672,0,55,1,14,4,4,3,61,170,5
11172,38925.33594,0,40,1,12,1,3,1,68,185,2
11173,38925.33594,1,52,4,13,1,2,1,68,190,4
11174,84054.75,0,41,1,14,1,4,1,69,142,4
11175,33712.96875,1,45,1,14,1,2,1,65,208,5
11176,5675.895508,0,34,4,10,1,2,1,63,145,13
11177,33712.96875,1,25,6,16,1,2,2,66,155,2
11178,84054.75,0,41,1,8,1,1,1,63,124,8
11179,28560.38672,0,49,4,16,4,3,1,71,183,5
11180,16081.58789,0,57,1,12,1,3,1,62,120,4
11181,18168.8418,1,42,1,11,1,2,1,71,160,4
11182,23362.87305,0,38,4,12,5,4,1,65,125,14
11183,23362.87305,0,38,1,14,1,4,1,65,171,2
11184,23362.87305,1,44,1,16,6,2,1,70,160,9
11185,38925.33594,1,50,4,13,6,1,1,70,175,8
11186,14021.39453,0,25,6,11,3,3,2,65,165,8
11187,28560.38672,1,59,1,8,6,1,2,71,238,13
11188,7782.854004,0,26,6,13,1,2,1,63,145,15
11189,84054.75,0,50,1,18,1,3,1,65,130,4
11190,38925.33594,0,26,1,16,1,3,1,65,124,2
11191,23362.87305,0,31,1,12,1,1,1,63,120,4
11192,44152.16016,1,32,4,12,5,3,1,70,215,10
11193,17171.26367,0,52,1,9,1,2,1,68,134,8
11194,14021.39453,0,53,5,13,1,1,2,66,243,8
11195,33712.96875,0,43,1,13,3,3,1,66,160,2
11196,38925.33594,0,30,5,14,4,4,1,62,137,5
11197,23362.87305,0,47,4,12,1,1,1,65,155,5
11198,14021.39453,0,42,1,12,1,2,1,59,99,15
11199,8826.651367,0,39,4,12,1,3,1,67,180,4
11200,20305.50977,1,50,1,18,1,1,1,73,200,11
11201,84054.75,1,45,1,18,2,4,4,70,195,1
11202,33712.96875,0,32,1,12,1,2,1,67,120,1
11203,84054.75,0,40,1,14,4,4,1,68,140,3
11204,84054.75,1,40,1,12,2,3,2,75,240,5
11205,49430.10938,0,42,1,12,1,2,1,66,180,5
11206,84054.75,1,40,1,13,6,2,1,67,135,4
11207,49430.10938,0,46,1,12,3,2,2,63,187,5
11208,23362.87305,1,32,1,12,1,3,1,73,210,4
11209,28560.38672,1,25,1,12,1,1,3,64,165,10
11210,84054.75,0,51,1,12,1,3,4,64,110,5
11211,28560.38672,1,41,4,14,1,2,1,74,200,12
11212,49430.10938,1,32,1,12,1,3,1,72,165,14
11213,84054.75,1,32,1,12,6,4,1,72,170,4
11214,9857.505859,0,34,5,12,1,3,3,60,160,5
11215,44152.16016,1,28,1,12,6,3,1,70,180,4
11216,33712.96875,1,47,4,18,1,3,1,69,135,1
11217,84054.75,0,38,1,17,6,2,1,64,190,1
11218,28560.38672,0,27,1,12,3,3,1,62,150,5
11219,33712.96875,1,37,5,12,1,1,1,68,160,8
11220,84054.75,1,31,1,18,1,1,1,72,220,2
11221,28560.38672,0,36,6,18,4,2,1,65,130,2
11222,28560.38672,0,42,4,12,1,2,1,63,110,11
11223,38925.33594,0,27,1,12,1,2,1,63,105,4
11224,84054.75,1,43,1,15,1,2,1,72,240,11
11225,33712.96875,1,49,1,12,1,3,2,71,205,14
11226,23362.87305,1,31,4,12,1,4,1,66,140,10
11227,49430.10938,1,34,1,12,4,3,2,76,265,7
11228,23362.87305,1,39,2,12,5,2,1,69,201,2
11229,16081.58789,0,25,4,9,1,3,3,61,129,8
11230,23362.87305,1,37,1,12,1,1,1,62,160,14
11231,33712.96875,0,28,1,16,1,3,1,62,120,2
11232,84054.75,0,36,1,12,6,3,1,67,155,4
11233,33712.96875,0,64,3,12,2,1,1,67,185,5
11234,23362.87305,1,30,2,12,1,4,4,67,183,10
11235,12954.76563,0,30,4,13,4,4,4,62,148,2
11236,84054.75,0,28,1,16,3,3,1,63,113,2
11237,84054.75,1,32,1,16,1,1,1,71,198,10
11238,28560.38672,0,46,1,12,1,1,1,66,190,6
11239,49430.10938,0,25,1,13,1,1,1,66,115,1
11240,44152.16016,1,41,1,18,1,3,1,69,150,4
11241,23362.87305,0,63,1,11,2,2,1,63,175,1
11242,19237.19531,0,63,4,11,1,2,1,62,168,8
11243,28560.38672,0,57,1,12,1,2,1,65,150,8
11244,44152.16016,0,32,1,14,6,4,3,67,200,1
11245,44152.16016,0,33,6,16,4,3,2,68,175,7
11246,84054.75,1,45,1,14,6,4,3,66,160,12
11247,84054.75,1,36,1,18,1,2,1,74,195,2
11248,8826.651367,0,27,6,16,3,3,2,64,148,2
11249,23362.87305,1,33,6,14,6,1,1,69,180,11
11250,84054.75,1,60,1,18,3,2,1,71,192,2
11251,33712.96875,0,27,6,16,1,3,1,67,154,1
11252,84054.75,0,43,1,15,1,1,1,67,140,1
11253,23362.87305,1,33,1,12,4,4,1,74,180,8
11254,4726.391113,1,28,6,11,1,2,2,68,180,15
11255,84054.75,0,39,1,14,3,4,1,61,120,2
11256,84054.75,1,32,1,16,1,1,1,70,180,4
11257,84054.75,1,48,1,12,3,1,2,68,180,10
11258,28560.38672,0,39,1,14,1,3,1,65,135,5
11259,84054.75,0,49,1,17,6,2,1,70,170,12
11260,38925.33594,1,41,5,12,1,3,2,77,226,11
11261,84054.75,0,47,1,13,1,3,1,63,190,1
11262,84054.75,0,42,1,16,3,2,1,65,160,2
11263,33712.96875,0,37,1,12,1,3,1,63,170,13
11264,23362.87305,1,35,6,16,4,3,1,69,180,2
11265,8826.651367,0,33,1,8,1,3,1,63,117,13
11266,49430.10938,0,42,1,14,4,3,1,64,125,8
11267,84054.75,0,38,1,16,1,3,1,62,105,2
11268,23362.87305,0,32,1,11,1,4,3,64,117,4
11269,28560.38672,1,51,1,9,1,3,1,66,234,13
11270,84054.75,0,38,1,14,1,4,1,66,165,2
11271,4726.391113,0,42,6,12,6,4,1,66,140,6
11272,18168.8418,0,62,3,11,1,3,1,62,128,3
11273,84054.75,1,30,1,12,1,1,4,70,210,15
11274,38925.33594,1,47,4,12,1,2,1,69,175,13
11275,33712.96875,0,25,1,14,1,3,3,64,135,5
11276,84054.75,0,33,1,14,1,1,1,63,130,4
11277,18168.8418,0,44,1,12,1,2,2,62,190,8
11278,28560.38672,1,35,1,12,4,4,3,69,193,8
11279,28560.38672,0,40,1,14,1,1,4,59,120,5
11280,38925.33594,1,36,1,14,1,4,1,67,145,10
11281,84054.75,1,43,1,14,1,3,1,70,240,3
11282,33712.96875,0,30,1,13,1,3,1,67,180,4
11283,23362.87305,0,50,1,7,1,3,1,67,200,13
11284,9857.505859,1,55,5,6,1,3,2,67,155,15
11285,49430.10938,1,43,1,12,1,3,2,74,186,13
11286,38925.33594,0,44,1,12,1,4,1,62,122,5
11287,44152.16016,0,41,4,12,6,4,1,66,130,4
11288,33712.96875,0,32,1,12,1,2,1,69,501,5
11289,49430.10938,1,37,1,12,2,4,1,75,240,13
11290,84054.75,0,56,1,12,4,2,1,64,160,1
11291,49430.10938,0,45,1,14,3,4,1,66,180,5
11292,84054.75,0,56,1,16,3,4,1,69,166,2
11293,84054.75,0,27,1,14,1,4,1,62,110,1
11294,38925.33594,1,30,1,15,1,3,1,71,220,10
11295,33712.96875,1,61,1,18,1,3,1,69,210,1
11296,84054.75,0,42,1,12,1,4,4,65,215,5
11297,84054.75,1,57,1,12,1,1,1,70,165,10
11298,19237.19531,1,52,4,9,1,4,1,69,156,11
11299,38925.33594,1,44,1,12,1,3,1,74,200,5
11300,84054.75,1,43,1,16,2,4,1,70,175,7
11301,23362.87305,0,39,1,12,1,1,1,63,185,8
11302,84054.75,0,57,1,12,1,2,1,63,140,1
11303,84054.75,1,28,6,16,1,3,1,74,200,2
11304,84054.75,1,32,1,18,1,2,1,71,211,2
11305,33712.96875,0,47,1,12,1,3,1,64,148,13
11306,84054.75,0,37,1,16,1,4,3,63,130,2
11307,28560.38672,1,50,5,12,6,2,1,77,230,4
11308,33712.96875,1,25,1,17,1,2,1,72,210,5
11309,84054.75,0,51,1,12,1,2,1,68,170,5
11310,84054.75,1,40,6,17,1,3,1,71,220,4
11311,84054.75,1,44,1,16,1,2,1,72,175,1
11312,84054.75,1,38,1,12,1,2,1,71,175,10
11313,28560.38672,0,58,3,12,3,1,2,67,280,5
11314,84054.75,1,29,6,13,1,4,1,71,170,5
11315,19237.19531,1,41,1,0,1,3,3,68,170,9
11316,84054.75,0,46,4,18,3,1,1,63,140,2
11317,23362.87305,1,46,6,9,6,1,1,71,235,4
11318,28560.38672,0,26,6,14,1,2,1,70,135,8
11319,33712.96875,0,32,1,15,6,3,1,69,180,9
11320,84054.75,0,38,1,17,1,4,1,64,127,2
11321,84054.75,0,46,1,16,1,4,1,70,130,1
11322,49430.10938,1,51,1,18,1,4,1,76,260,2
11323,23362.87305,0,30,4,15,1,2,2,62,150,2
11324,84054.75,0,32,6,16,1,1,1,63,115,1
11325,38925.33594,0,41,5,15,1,3,1,65,230,2
11326,84054.75,1,58,2,8,1,1,1,66,155,14
11327,23362.87305,1,58,1,12,4,2,1,66,210,8
11328,23362.87305,1,36,4,12,1,2,1,71,165,13
11329,84054.75,1,46,1,16,4,4,1,68,185,7
11330,16081.58789,0,51,4,13,4,3,2,69,190,8
11331,23362.87305,1,42,6,15,3,2,1,78,235,10
11332,84054.75,0,32,1,12,1,3,1,65,165,5
11333,38925.33594,0,31,6,16,1,2,1,65,120,2
11334,38925.33594,0,64,4,15,1,2,1,72,190,2
11335,33712.96875,1,33,2,12,1,3,1,71,168,10
11336,23362.87305,1,40,6,14,1,2,2,69,180,14
11337,38925.33594,0,61,1,16,3,3,1,63,110,2
11338,84054.75,1,33,1,15,1,4,2,74,195,14
11339,44152.16016,0,52,1,12,1,3,1,66,170,5
11340,84054.75,1,27,4,16,1,3,3,71,140,4
11341,18168.8418,1,61,4,14,6,4,1,75,185,4
11342,84054.75,1,51,1,16,1,2,4,66,160,3
11343,84054.75,1,30,1,16,1,4,1,71,160,2
11344,84054.75,1,46,1,18,6,3,1,73,210,2
11345,44152.16016,0,60,3,12,1,1,1,66,160,1
11346,49430.10938,0,38,1,16,1,1,1,60,105,3
11347,23362.87305,0,28,1,12,3,3,2,64,115,8
11348,33712.96875,1,40,1,13,1,3,1,72,205,15
11349,49430.10938,0,35,1,14,1,2,1,67,165,3
11350,20305.50977,0,43,4,12,1,2,2,67,155,1
11351,38925.33594,0,34,1,16,1,2,1,66,160,2
11352,49430.10938,0,37,1,12,1,4,1,64,117,8
11353,18168.8418,0,55,1,10,1,3,1,65,160,12
11354,23362.87305,0,37,4,13,1,3,1,62,160,5
11355,18168.8418,1,28,6,12,1,2,1,72,250,4
11356,84054.75,0,35,1,16,3,3,2,65,112,2
11357,84054.75,1,32,5,17,1,3,1,69,170,4
11358,84054.75,1,47,1,15,5,2,1,72,225,4
11359,28560.38672,0,63,1,11,1,1,1,65,154,8
11360,28560.38672,1,37,6,12,1,2,1,70,220,5
11361,44152.16016,1,51,1,12,1,3,1,71,215,13
11362,23362.87305,0,25,6,16,3,3,1,68,130,1
11363,23362.87305,1,34,1,10,4,3,1,72,290,9
11364,84054.75,1,36,1,16,1,2,1,70,160,1
11365,33712.96875,0,33,1,12,4,2,1,63,105,8
11366,44152.16016,1,26,1,12,1,1,1,67,165,13
11367,18168.8418,0,32,1,12,1,4,4,71,175,4
11368,12954.76563,0,40,6,15,6,1,3,66,290,8
11369,84054.75,1,55,1,14,1,4,1,68,145,3
11370,28560.38672,0,27,1,12,1,4,1,63,180,5
11371,84054.75,1,34,1,17,1,2,1,74,168,2
11372,84054.75,1,32,1,16,6,4,1,74,215,1
11373,84054.75,0,40,1,17,3,4,3,61,135,2
11374,28560.38672,0,44,1,13,1,4,1,68,140,5
11375,84054.75,1,49,4,14,1,2,1,68,160,3
11376,84054.75,1,30,1,18,6,3,3,68,168,2
11377,84054.75,1,47,1,18,1,2,1,70,159,2
11378,28560.38672,0,40,1,16,4,1,1,62,128,2
11379,18168.8418,0,33,4,12,1,1,1,62,125,5
11380,84054.75,0,29,1,13,2,3,1,67,128,1
11381,16081.58789,1,38,2,13,1,4,4,71,145,5
11382,33712.96875,0,39,1,12,1,2,1,63,140,5
11383,20305.50977,0,35,1,13,1,3,1,66,200,5
11384,49430.10938,0,44,5,16,1,3,1,64,134,2
11385,11953.45508,0,36,6,12,1,3,2,62,240,5
11386,38925.33594,0,34,1,12,1,3,2,65,215,5
11387,84054.75,0,33,6,18,1,1,1,59,115,2
11388,33712.96875,0,34,1,12,6,3,1,62,220,8
11389,84054.75,0,49,1,12,4,1,1,68,180,5
